team,teamid,playerid,player,jersey_no,Goals,left_goals,right_goals,head_goals,penalty_goals,Assists,KeyPasses,chances_created,big_chances,shots_on_target,shots_off_target,shots,post,blocked_shots,fouls,yellow_cards,red_cards,defender_saves,offsides,tackles,interceptions,blocks,saves,penalty_saves,position,clean_sheets,shots_faced,matchid,Player_FN
Noble FC,17,POR2025427,Karthikeyan,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Defense,0,2,71,Karthikeyan. M
Noble FC,17,POR2025430,Shijo Mathew,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,GK,0,2,71,Shijo Mathew
Noble FC,17,POR2025431,Achu,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,Defense,0,2,71,Adharsh Mathew
Noble FC,17,POR2025432,Jobin,90,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,2,0,0,0,Midfield,0,2,71,Jobin Jose
Noble FC,17,POR2025435,Adam,10,4,0,4,0,0,1,0,1,0,5,0,5,0,0,0,0,0,0,1,1,0,0,0,0,Forward,0,2,71,Adam jl david
Noble FC,17,POR2025436,Vedanth,12,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Forward,0,2,71,Vedanth Ragupati
Noble FC,17,POR2025438,Sidharth,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defense,0,2,71,Sidharth
Noble FC,17,POR2025442,Kaviyarasan,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,Defense,0,2,71,Kaviyarasan
Noble FC,17,POR2025443,Razul,17,2,0,2,0,0,1,0,1,0,3,2,5,1,0,2,0,0,0,2,0,0,0,0,0,Midfield,0,2,71,Mohammed Razul
Noble FC,17,POR2025458,Manu ,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Defense,0,2,71,Manu janes
Noble FC,17,POR2025459,Avinash,19,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,Forward,0,2,71,Avinash
Noble FC,17,POR2025460,Dhaliston ,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Midfield,0,2,71,Dhaliston D Marian
